Date,Open,High,Low,Close,Adj Close,Volume
2016-04-29,78.019997,79.0,77.32,77.720001,73.731606,7702700
2016-05-02,77.349998,78.07,76.620003,77.839996,73.84543599999999,3330100
2016-05-03,76.849998,77.099998,75.58000200000001,76.360001,72.441399,4790900
2016-05-04,76.18,76.309998,73.900002,74.239998,70.43019100000001,6938100
2016-05-05,74.150002,74.599998,72.699997,72.790001,69.054611,8071200
2016-05-06,72.160004,73.41999799999999,71.620003,73.360001,69.595352,6942800
2016-05-09,72.33000200000001,72.629997,70.57,70.779999,67.147743,9405000
2016-05-10,70.779999,72.709999,70.589996,72.510002,68.788963,6505300
2016-05-11,72.849998,73.610001,72.360001,72.43,68.713074,4691900
2016-05-12,72.91999799999999,73.239998,71.18,71.699997,68.020538,4526500
2016-05-13,71.629997,71.779999,70.059998,70.07,66.474182,6417200
2016-05-16,70.389999,71.699997,70.099998,70.699997,67.071854,4515900
2016-05-17,70.699997,72.18,70.449997,71.050003,67.403885,4841900
2016-05-18,70.620003,71.870003,70.08000200000001,70.589996,66.96749100000001,5166000
2016-05-19,69.93,70.120003,69.040001,69.43,65.867035,6137100
2016-05-20,70.0,70.779999,69.75,69.870003,66.284454,5731600
2016-05-23,69.800003,70.949997,69.589996,70.400002,66.787254,3992800
2016-05-24,70.779999,71.25,70.25,71.089996,67.441833,3872400
2016-05-25,71.629997,72.699997,71.260002,72.57,68.845894,5035400
2016-05-26,73.239998,73.589996,72.059998,72.08000200000001,68.381027,4110300
2016-05-27,72.150002,72.199997,71.5,71.959999,68.267204,3002100
2016-05-31,72.029999,73.16999799999999,71.949997,72.510002,68.788963,4072600
2016-06-01,71.980003,72.489998,71.269997,72.269997,68.561287,2699900
2016-06-02,72.599998,73.639999,72.279999,73.620003,69.84201,4569300
2016-06-03,73.650002,75.139999,73.099998,75.040001,71.189133,6619300
2016-06-06,75.360001,76.529999,75.110001,76.41999799999999,72.49831400000001,4775100
2016-06-07,76.529999,77.279999,76.440002,76.809998,72.86829399999999,4235200
2016-06-08,77.5,78.699997,77.260002,78.110001,74.101601,5987800
2016-06-09,77.389999,77.5,76.639999,77.160004,73.20034,3784600
2016-06-10,76.32,76.559998,75.379997,76.029999,72.128326,4879500
2016-06-13,75.699997,76.339996,75.230003,75.230003,71.369385,4086700
2016-06-14,75.059998,75.550003,73.949997,74.860001,71.01837900000001,4058400
2016-06-15,75.190002,75.949997,74.339996,75.07,71.217606,3802000
2016-06-16,74.410004,75.139999,73.349998,74.989998,71.141701,4064800
2016-06-17,75.349998,76.660004,75.239998,75.93,72.033463,5442000
2016-06-20,76.910004,77.349998,76.389999,76.43,72.507805,4090800
2016-06-21,76.449997,76.900002,76.010002,76.489998,72.564728,3292100
2016-06-22,76.889999,77.089996,76.18,76.43,72.507805,3056800
2016-06-23,77.660004,78.25,77.220001,78.220001,74.205956,3600800
2016-06-24,75.199997,75.610001,72.989998,73.029999,69.28228,12179500
2016-06-27,72.5,72.709999,70.529999,71.379997,67.716949,7337400
2016-06-28,72.239998,72.900002,71.510002,72.519997,68.798454,4743700
2016-06-29,73.25,74.400002,72.790001,74.230003,70.42070799999999,4015400
2016-06-30,74.16999799999999,75.849998,73.970001,75.809998,71.919617,4695500
2016-07-01,75.379997,76.989998,75.32,76.449997,72.526772,4630100
2016-07-05,75.660004,75.949997,73.699997,74.379997,70.563011,4776300
2016-07-06,74.589996,74.870003,73.459999,74.83000200000001,70.98992199999999,3740500
2016-07-07,75.07,75.730003,74.379997,75.050003,71.198631,3077500
2016-07-08,75.91999799999999,77.43,75.779999,77.370003,73.399567,5491500
2016-07-11,78.0,78.540001,77.32,77.800003,73.807503,4511300
2016-07-12,78.720001,79.940002,78.300003,79.800003,75.704865,5545800
2016-07-13,79.980003,80.33000200000001,79.07,79.690002,75.60051,5162500
2016-07-14,80.5,81.0,79.970001,80.059998,75.951523,5441700
2016-07-15,80.489998,80.800003,80.160004,80.699997,76.558685,4642100
2016-07-18,79.879997,79.889999,78.870003,79.82,76.453316,4136700
2016-07-19,79.339996,79.769997,79.150002,79.739998,76.376694,3308400
2016-07-20,79.449997,79.860001,78.93,79.690002,76.328804,4185500
2016-07-21,80.449997,81.379997,79.739998,80.010002,76.635315,6472300
2016-07-22,79.779999,79.790001,78.860001,79.379997,76.031868,4133800
2016-07-25,79.150002,79.190002,78.339996,78.690002,75.370987,5798100
2016-07-26,79.040001,83.0,78.739998,82.75,79.259727,11007600
2016-07-27,82.720001,84.290001,82.720001,84.099998,80.55279499999999,8430200
2016-07-28,83.699997,83.709999,82.449997,82.91999799999999,79.422562,5065600
2016-07-29,82.800003,83.139999,82.129997,82.760002,79.26931,4274200
2016-08-01,82.760002,82.879997,81.529999,81.949997,78.49346899999999,3377100
2016-08-02,82.0,82.190002,80.91999799999999,81.239998,77.813423,3909500
2016-08-03,81.150002,82.300003,80.93,82.029999,78.570107,3101700
2016-08-04,81.82,82.540001,81.400002,81.769997,78.32106,2398600
2016-08-05,82.220001,82.959999,82.0,82.559998,79.077744,3286100
2016-08-08,83.0,83.790001,82.800003,83.440002,79.920631,3544800
2016-08-09,83.519997,83.75,82.699997,82.83000200000001,79.336372,2314900
2016-08-10,83.309998,83.309998,82.480003,82.650002,79.163948,2290300
2016-08-11,83.0,83.650002,82.989998,83.239998,79.729073,2216800
2016-08-12,83.260002,83.779999,82.58000200000001,83.0,79.499191,4342800
2016-08-15,83.0,84.279999,82.959999,84.150002,80.600685,4056000
2016-08-16,84.209999,84.360001,83.639999,84.290001,80.734787,3161800
2016-08-17,84.410004,84.730003,83.839996,84.410004,80.849724,2983400
2016-08-18,83.410004,83.610001,82.510002,83.379997,79.863152,5003100
2016-08-19,83.059998,84.379997,82.760002,83.839996,80.30375699999999,3823900
2016-08-22,83.620003,83.779999,83.0,83.589996,80.064301,2885000
2016-08-23,83.980003,84.68,83.949997,84.010002,80.46659100000001,3178400
2016-08-24,83.410004,84.099998,82.970001,83.150002,79.64286,2200600
2016-08-25,83.07,83.16999799999999,82.589996,82.839996,79.34594,3082900
2016-08-26,83.209999,83.900002,82.279999,82.660004,79.173546,3596800
2016-08-29,82.510002,83.349998,82.410004,83.099998,79.594978,2241000
2016-08-30,82.860001,83.150002,82.309998,82.480003,79.001129,3468700
2016-08-31,82.059998,82.339996,81.610001,81.949997,78.49346899999999,4041700
2016-09-01,81.589996,82.0,80.57,81.449997,78.014565,4102200
2016-09-02,82.190002,82.370003,81.470001,81.690002,78.244446,2449400
2016-09-06,82.010002,82.230003,81.480003,82.08000200000001,78.61799599999999,3071000
2016-09-07,82.5,83.730003,82.410004,83.720001,80.18881999999999,3996700
2016-09-08,83.5,83.959999,83.08000200000001,83.540001,80.016411,3396400
2016-09-09,82.889999,83.0,80.760002,80.790001,77.382408,5311600
2016-09-12,80.269997,82.120003,80.099998,81.91999799999999,78.464737,4110800
2016-09-13,81.099998,81.260002,79.93,80.230003,76.84603100000001,4740600
2016-09-14,80.379997,81.620003,80.230003,81.019997,77.602707,5324800
2016-09-15,80.83000200000001,82.349998,80.739998,82.029999,78.570107,3499400
2016-09-16,81.620003,82.08000200000001,81.209999,82.050003,78.589256,6715400
2016-09-19,82.18,82.349998,81.349998,81.879997,78.42643000000001,4347900
2016-09-20,82.459999,82.66999799999999,81.660004,81.699997,78.254028,2774600
2016-09-21,82.300003,83.489998,82.010002,83.470001,79.94937900000001,4264300
2016-09-22,83.970001,84.449997,83.309998,83.5,79.978096,3925200
2016-09-23,83.510002,83.58000200000001,82.389999,82.440002,78.962807,3031500
2016-09-26,82.199997,82.68,82.010002,82.370003,78.89576,3340800
2016-09-27,82.190002,82.879997,81.66999799999999,82.879997,79.38423900000001,4295600
2016-09-28,83.25,86.660004,83.139999,86.589996,82.937759,9497100
2016-09-29,86.279999,88.849998,86.279999,87.470001,83.780663,10616400
2016-09-30,87.989998,88.980003,87.809998,88.769997,85.025818,6379100
2016-10-03,88.230003,89.190002,88.16999799999999,88.279999,84.556496,4294600
2016-10-04,88.5,88.949997,87.18,87.510002,83.818962,4743300
2016-10-05,88.120003,89.870003,88.040001,89.41999799999999,85.64840699999999,5189500
2016-10-06,88.959999,89.660004,88.709999,89.290001,85.523895,3786900
2016-10-07,89.519997,89.739998,87.940002,88.470001,84.738472,3774200
2016-10-10,89.099998,89.5,88.139999,88.220001,84.499031,3775600
2016-10-11,89.099998,89.32,87.260002,87.470001,83.780663,6471900
2016-10-12,87.5,87.75,87.019997,87.58000200000001,83.886024,3950000
2016-10-13,86.900002,87.07,86.260002,86.970001,83.301735,5677000
2016-10-14,87.83000200000001,88.41999799999999,87.559998,87.66999799999999,83.97221400000001,3601000
2016-10-17,87.379997,87.720001,86.900002,87.290001,83.608253,4479700
2016-10-18,88.110001,88.199997,86.769997,87.220001,83.541191,3689000
2016-10-19,87.309998,88.279999,86.860001,88.0,84.2883,5943900
2016-10-20,87.059998,87.269997,86.230003,86.629997,83.708534,4576600
2016-10-21,85.730003,86.629997,85.360001,86.33000200000001,83.418663,3592500
2016-10-24,86.120003,87.129997,85.540001,85.989998,83.090118,5096500
2016-10-25,85.860001,87.650002,83.879997,84.480003,81.63105,11639200
2016-10-26,83.809998,84.389999,82.879997,84.129997,81.292839,6582100
2016-10-27,84.279999,84.339996,82.709999,83.010002,80.210617,5003200
2016-10-28,83.32,84.16999799999999,83.0,83.879997,81.05127,4974000
2016-10-31,84.190002,84.379997,83.410004,83.459999,80.645432,4679400
2016-11-01,83.470001,83.650002,81.650002,82.239998,79.466583,5139600
2016-11-02,82.150002,82.150002,80.33000200000001,81.110001,78.37469499999999,5228600
2016-11-03,81.639999,81.66999799999999,80.68,81.269997,78.529289,3859000
2016-11-04,81.339996,82.900002,80.589996,82.309998,79.534225,5745800
2016-11-07,83.739998,84.160004,82.970001,83.75,80.925659,3786400
2016-11-08,83.769997,85.0,83.059998,84.68,81.82429499999999,3393300
2016-11-09,89.779999,93.199997,89.360001,91.199997,88.12442,19281900
2016-11-10,92.040001,94.949997,91.839996,93.449997,90.298538,14174400
2016-11-11,93.389999,94.339996,91.82,93.010002,89.87338299999999,7369900
2016-11-14,93.25,95.5,93.019997,94.16999799999999,90.99425500000001,7507100
2016-11-15,93.459999,94.459999,92.639999,94.440002,91.255165,4645400
2016-11-16,93.769997,94.400002,92.839996,93.349998,90.201912,3293500
2016-11-17,93.5,93.5,92.400002,92.779999,89.651131,3942200
2016-11-18,93.010002,93.400002,91.900002,92.339996,89.225967,4715900
2016-11-21,93.129997,93.849998,92.779999,92.900002,89.76708199999999,3783200
2016-11-22,93.400002,93.709999,92.800003,93.620003,90.462814,3172800
2016-11-23,94.809998,96.41999799999999,94.220001,96.18,92.93647800000001,6535900
2016-11-25,95.959999,96.440002,95.209999,95.809998,92.578949,2006900
2016-11-28,95.510002,95.860001,94.470001,94.900002,91.699646,4916000
2016-11-29,94.0,94.57,93.629997,94.040001,90.868645,3806000
2016-11-30,95.75,95.900002,94.349998,95.559998,92.33738699999999,4641900
2016-12-01,96.0,97.389999,94.050003,96.239998,92.99445300000001,9361600
2016-12-02,95.360001,96.150002,94.93,95.139999,91.93154100000001,5038300
2016-12-05,95.870003,95.989998,94.150002,94.449997,91.264809,4980300
2016-12-06,94.099998,95.309998,94.07,95.220001,92.00885799999999,3663100
2016-12-07,95.25,97.33000200000001,94.93,97.33000200000001,94.047691,4901100
2016-12-08,97.260002,97.400002,96.129997,96.269997,93.023438,3861600
2016-12-09,96.230003,96.300003,95.190002,95.529999,92.30839499999999,6550200
2016-12-12,96.010002,96.650002,94.910004,95.08000200000001,91.873573,3596700
2016-12-13,95.739998,96.5,95.18,96.019997,92.781868,3803300
2016-12-14,95.769997,96.0,93.610001,93.739998,90.578758,5647400
2016-12-15,93.800003,94.730003,93.050003,94.529999,91.342117,4200100
2016-12-16,94.349998,94.480003,92.529999,92.58000200000001,89.45787800000001,7208500
2016-12-19,91.93,92.779999,91.0,92.709999,89.583504,3856300
2016-12-20,93.639999,94.83000200000001,93.300003,94.339996,91.158524,4302400
2016-12-21,94.260002,94.300003,93.68,93.82,90.656059,2829300
2016-12-22,93.779999,94.449997,93.720001,94.120003,90.94594599999999,2534900
2016-12-23,93.790001,94.400002,93.639999,94.32,91.139214,1544900
2016-12-27,94.339996,94.800003,94.099998,94.550003,91.36144300000001,1735200
2016-12-28,94.599998,94.900002,92.82,93.150002,90.008667,2700300
2016-12-29,93.279999,93.849998,93.0,93.290001,90.14394399999999,2385000
2016-12-30,93.040001,93.25,92.33000200000001,92.739998,89.612488,3471200
